date,icon_seamless_temperature_2m,icon_seamless_relative_humidity_2m,icon_seamless_soil_temperature_54cm,icon_seamless_shortwave_radiation,icon_seamless_direct_radiation,icon_seamless_diffuse_radiation,icon_seamless_direct_normal_irradiance,icon_seamless_global_tilted_irradiance,icon_seamless_terrestrial_radiation,icon_global_temperature_2m,icon_global_relative_humidity_2m,icon_global_soil_temperature_54cm,icon_global_shortwave_radiation,icon_global_direct_radiation,icon_global_diffuse_radiation,icon_global_direct_normal_irradiance,icon_global_global_tilted_irradiance,icon_global_terrestrial_radiation,icon_eu_temperature_2m,icon_eu_relative_humidity_2m,icon_eu_soil_temperature_54cm,icon_eu_shortwave_radiation,icon_eu_direct_radiation,icon_eu_diffuse_radiation,icon_eu_direct_normal_irradiance,icon_eu_global_tilted_irradiance,icon_eu_terrestrial_radiation,icon_d2_temperature_2m,icon_d2_relative_humidity_2m,icon_d2_soil_temperature_54cm,icon_d2_shortwave_radiation,icon_d2_direct_radiation,icon_d2_diffuse_radiation,icon_d2_direct_normal_irradiance,icon_d2_global_tilted_irradiance,icon_d2_terrestrial_radiation
2024-11-01 23:00:00+00:00,9.7955,96.0,13.2955,0.0,0.0,0.0,0.0,0.0,0.0,9.452,97.0,12.402,0.0,0.0,0.0,0.0,0.0,0.0,9.7795,97.0,12.7295,0.0,0.0,0.0,0.0,0.0,0.0,9.7955,96.0,13.2955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 00:00:00+00:00,9.7455,97.0,13.2455,0.0,0.0,0.0,0.0,0.0,0.0,9.702,100.0,12.402,0.0,0.0,0.0,0.0,0.0,0.0,9.8795,99.0,12.7295,0.0,0.0,0.0,0.0,0.0,0.0,9.7455,97.0,13.2455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 01:00:00+00:00,9.7955,96.0,13.2455,0.0,0.0,0.0,0.0,0.0,0.0,9.702,99.0,12.402,0.0,0.0,0.0,0.0,0.0,0.0,9.8795,98.0,12.7295,0.0,0.0,0.0,0.0,0.0,0.0,9.7955,96.0,13.2455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 02:00:00+00:00,9.695499,97.0,13.2455,0.0,0.0,0.0,0.0,0.0,0.0,9.752,99.0,12.402,0.0,0.0,0.0,0.0,0.0,0.0,9.8295,98.0,12.6795,0.0,0.0,0.0,0.0,0.0,0.0,9.695499,97.0,13.2455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 03:00:00+00:00,9.7955,96.0,13.195499,0.0,0.0,0.0,0.0,0.0,0.0,9.852,98.0,12.352,0.0,0.0,0.0,0.0,0.0,0.0,9.9295,99.0,12.6795,0.0,0.0,0.0,0.0,0.0,0.0,9.7955,96.0,13.195499,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 04:00:00+00:00,9.7955,96.0,13.195499,0.0,0.0,0.0,0.0,0.0,0.0,10.052,98.0,12.352,0.0,0.0,0.0,0.0,0.0,0.0,10.1295,99.0,12.6795,0.0,0.0,0.0,0.0,0.0,0.0,9.7955,96.0,13.195499,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 05:00:00+00:00,9.8455,98.0,13.195499,0.0,0.0,0.0,0.0,0.0,0.0,10.102,96.0,12.352,0.0,0.0,0.0,0.0,0.0,0.0,10.2795,96.0,12.6795,0.0,0.0,0.0,0.0,0.0,0.0,9.8455,98.0,13.195499,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 06:00:00+00:00,9.7455,100.0,13.1455,0.0,0.0,0.0,0.0,0.0,0.0,10.102,97.0,12.302,0.0,0.0,0.0,0.0,0.0,0.0,10.2295,95.0,12.6295,0.0,0.0,0.0,0.0,0.0,0.0,9.7455,100.0,13.1455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 07:00:00+00:00,9.9955,99.0,13.1455,1.5,0.0,1.5,0.0,1.5,32.260704,9.902,96.0,12.302,3.0,0.0,3.0,0.0,3.0,32.746815,9.9795,94.0,12.6295,3.0,0.0,3.0,0.0,3.0,32.319218,9.9955,99.0,13.1455,1.5,0.0,1.5,0.0,1.5,32.260704
2024-11-02 08:00:00+00:00,10.2955,97.0,13.1455,18.75,0.0,18.75,0.0,18.75,179.46039,10.402,95.0,12.302,59.0,19.0,40.0,140.2477,59.0,180.43227,10.4295,94.0,12.6295,58.0,15.0,43.0,110.943275,58.0,179.65515,10.2955,97.0,13.1455,18.75,0.0,18.75,0.0,18.75,179.46039
