date,icon_seamless_temperature_2m,icon_seamless_relative_humidity_2m,icon_seamless_soil_temperature_54cm,icon_seamless_shortwave_radiation,icon_seamless_direct_radiation,icon_seamless_diffuse_radiation,icon_seamless_direct_normal_irradiance,icon_seamless_global_tilted_irradiance,icon_seamless_terrestrial_radiation,icon_global_temperature_2m,icon_global_relative_humidity_2m,icon_global_soil_temperature_54cm,icon_global_shortwave_radiation,icon_global_direct_radiation,icon_global_diffuse_radiation,icon_global_direct_normal_irradiance,icon_global_global_tilted_irradiance,icon_global_terrestrial_radiation,icon_eu_temperature_2m,icon_eu_relative_humidity_2m,icon_eu_soil_temperature_54cm,icon_eu_shortwave_radiation,icon_eu_direct_radiation,icon_eu_diffuse_radiation,icon_eu_direct_normal_irradiance,icon_eu_global_tilted_irradiance,icon_eu_terrestrial_radiation,icon_d2_temperature_2m,icon_d2_relative_humidity_2m,icon_d2_soil_temperature_54cm,icon_d2_shortwave_radiation,icon_d2_direct_radiation,icon_d2_diffuse_radiation,icon_d2_direct_normal_irradiance,icon_d2_global_tilted_irradiance,icon_d2_terrestrial_radiation
2024-11-26 23:00:00+00:00,6.4954996,89.0,8.8455,0.0,0.0,0.0,0.0,0.0,0.0,6.452,88.0,8.302,0.0,0.0,0.0,0.0,0.0,0.0,6.3795,88.0,8.3795,0.0,0.0,0.0,0.0,0.0,0.0,6.4954996,89.0,8.8455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27 00:00:00+00:00,6.8455,87.0,8.8955,0.0,0.0,0.0,0.0,0.0,0.0,6.102,90.0,8.302,0.0,0.0,0.0,0.0,0.0,0.0,6.2795,87.0,8.3795,0.0,0.0,0.0,0.0,0.0,0.0,6.8455,87.0,8.8955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27 01:00:00+00:00,6.6454997,85.0,8.8955,0.0,0.0,0.0,0.0,0.0,0.0,6.052,88.0,8.302,0.0,0.0,0.0,0.0,0.0,0.0,6.1795,87.0,8.3795,0.0,0.0,0.0,0.0,0.0,0.0,6.6454997,85.0,8.8955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27 02:00:00+00:00,6.5455,84.0,8.8955,0.0,0.0,0.0,0.0,0.0,0.0,6.202,87.0,8.302,0.0,0.0,0.0,0.0,0.0,0.0,6.5295,85.0,8.3795,0.0,0.0,0.0,0.0,0.0,0.0,6.5455,84.0,8.8955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27 03:00:00+00:00,6.7955,80.0,8.8955,0.0,0.0,0.0,0.0,0.0,0.0,6.652,85.0,8.302,0.0,0.0,0.0,0.0,0.0,0.0,6.6795,85.0,8.3795,0.0,0.0,0.0,0.0,0.0,0.0,6.7955,80.0,8.8955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27 04:00:00+00:00,7.0955,81.0,8.8955,0.0,0.0,0.0,0.0,0.0,0.0,6.902,85.0,8.302,0.0,0.0,0.0,0.0,0.0,0.0,6.8295,84.0,8.3795,0.0,0.0,0.0,0.0,0.0,0.0,7.0955,81.0,8.8955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27 05:00:00+00:00,7.1955,82.0,8.8955,0.0,0.0,0.0,0.0,0.0,0.0,7.202,84.0,8.302,0.0,0.0,0.0,0.0,0.0,0.0,7.2295,82.0,8.3795,0.0,0.0,0.0,0.0,0.0,0.0,7.1955,82.0,8.8955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27 06:00:00+00:00,7.9954996,82.0,8.8955,0.0,0.0,0.0,0.0,0.0,0.0,7.302,87.0,8.302,0.0,0.0,0.0,0.0,0.0,0.0,7.5295,86.0,8.3795,0.0,0.0,0.0,0.0,0.0,0.0,7.9954996,82.0,8.8955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27 07:00:00+00:00,8.3955,82.0,8.8955,0.0,0.0,0.0,0.0,0.0,0.0,7.902,86.0,8.302,0.0,0.0,0.0,0.0,0.0,0.0,8.0795,86.0,8.3795,0.0,0.0,0.0,0.0,0.0,0.0,8.3955,82.0,8.8955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27 08:00:00+00:00,8.7955,82.0,8.8955,6.25,0.0,6.25,0.0,6.25,55.816208,8.602,85.0,8.302,7.0,0.0,7.0,0.0,7.0,56.343353,8.8295,84.0,8.3795,5.0,0.0,5.0,0.0,5.0,55.97428,8.7955,82.0,8.8955,6.25,0.0,6.25,0.0,6.25,55.816208
2024-11-27 09:00:00+00:00,9.7455,78.0,8.8955,43.0,3.75,39.25,25.573023,43.0,206.03488,9.452,81.0,8.302,33.0,5.0,28.0,33.932808,33.0,207.03404,9.5295,81.0,8.3795,28.0,2.0,26.0,13.613804,28.0,206.4154,9.7455,78.0,8.8955,43.0,3.75,39.25,25.573023,43.0,206.03488
2024-11-27 10:00:00+00:00,10.5955,76.0,8.8955,126.75,41.75,85.0,176.64224,126.74999,332.09305,10.302,76.0,8.302,106.0,33.0,73.0,139.22638,105.99999,333.0353,10.2295,78.0,8.3795,96.0,24.0,72.0,101.385735,96.00001,332.60767,10.5955,76.0,8.8955,126.75,41.75,85.0,176.64224,126.74999,332.09305
2024-11-27 11:00:00+00:00,10.9955,75.0,8.8955,145.5,38.0,107.5,130.65855,145.5,408.64856,10.702,74.0,8.302,159.0,52.0,107.0,178.43193,159.0,409.4822,10.5795,77.0,8.3795,158.0,53.0,105.0,181.95575,158.00002,409.27414,10.9955,75.0,8.8955,145.5,38.0,107.5,130.65855,145.5,408.64856
2024-11-27 12:00:00+00:00,11.6455,72.0,8.8955,141.75,25.25,116.5,82.417114,141.75,430.4815,10.702,74.0,8.302,92.0,18.0,74.0,58.660244,92.0,431.1607,10.8795,76.0,8.3795,123.0,31.0,92.0,101.019875,123.0,431.18674,11.6455,72.0,8.8955,141.75,25.25,116.5,82.417114,141.75,430.4815
2024-11-27 13:00:00+00:00,11.3955,74.0,8.8955,78.0,4.25,73.75,15.076548,78.0,396.0991,10.802,75.0,8.302,76.0,3.0,73.0,10.629117,76.0,396.5892,10.8295,77.0,8.4295,72.0,3.0,69.0,10.622198,72.0,396.84753,11.3955,74.0,8.8955,78.0,4.25,73.75,15.076548,78.0,396.0991
2024-11-27 14:00:00+00:00,11.2455,75.0,8.945499,43.25,0.5,42.75,2.2822857,43.25,307.83862,10.602,77.0,8.352,79.0,12.0,67.0,54.725235,79.0,308.11774,10.7795,78.0,8.4295,80.0,10.0,70.0,45.534496,80.0,308.5905,11.2455,75.0,8.945499,43.25,0.5,42.75,2.2822857,43.25,307.83862
2024-11-27 15:00:00+00:00,10.9955,77.0,8.945499,24.0,0.0,24.0,0.0,24.0,171.70609,10.352,80.0,8.352,27.0,1.0,26.0,7.917669,27.0,171.76714,10.5295,81.0,8.4295,37.0,3.0,34.0,23.71134,37.0,172.422,10.9955,77.0,8.945499,24.0,0.0,24.0,0.0,24.0,171.70609
2024-11-27 16:00:00+00:00,10.7955,82.0,8.945499,2.5,0.0,2.5,0.0,2.5,35.558983,10.352,85.0,8.352,1.0,0.0,1.0,0.0,1.0,35.531406,10.9295,83.0,8.4295,1.0,0.0,1.0,0.0,1.0,35.910774,10.7955,82.0,8.945499,2.5,0.0,2.5,0.0,2.5,35.558983
2024-11-27 17:00:00+00:00,11.0455,82.0,8.945499,0.0,0.0,0.0,0.0,0.0,0.0,10.502,85.0,8.352,0.0,0.0,0.0,0.0,0.0,0.0,10.8295,86.0,8.4295,0.0,0.0,0.0,0.0,0.0,0.0,11.0455,82.0,8.945499,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27 18:00:00+00:00,11.1455,84.0,8.945499,0.0,0.0,0.0,0.0,0.0,0.0,10.102,86.0,8.352,0.0,0.0,0.0,0.0,0.0,0.0,10.2795,89.0,8.4295,0.0,0.0,0.0,0.0,0.0,0.0,11.1455,84.0,8.945499,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27 19:00:00+00:00,8.0455,77.0,8.945499,0.0,0.0,0.0,0.0,0.0,0.0,7.452,80.0,8.352,0.0,0.0,0.0,0.0,0.0,0.0,7.5295,80.0,8.4295,0.0,0.0,0.0,0.0,0.0,0.0,8.0455,77.0,8.945499,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27 20:00:00+00:00,7.0955,76.0,8.9955,0.0,0.0,0.0,0.0,0.0,0.0,6.552,84.0,8.352,0.0,0.0,0.0,0.0,0.0,0.0,6.5295,83.0,8.4795,0.0,0.0,0.0,0.0,0.0,0.0,7.0955,76.0,8.9955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27 21:00:00+00:00,6.6955,78.0,8.9955,0.0,0.0,0.0,0.0,0.0,0.0,6.152,84.0,8.402,0.0,0.0,0.0,0.0,0.0,0.0,6.1795,85.0,8.4795,0.0,0.0,0.0,0.0,0.0,0.0,6.6955,78.0,8.9955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27 22:00:00+00:00,6.3954997,81.0,8.9955,0.0,0.0,0.0,0.0,0.0,0.0,5.952,86.0,8.402,0.0,0.0,0.0,0.0,0.0,0.0,5.9295,86.0,8.4795,0.0,0.0,0.0,0.0,0.0,0.0,6.3954997,81.0,8.9955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27 23:00:00+00:00,6.0955,83.0,8.9955,0.0,0.0,0.0,0.0,0.0,0.0,5.752,86.0,8.402,0.0,0.0,0.0,0.0,0.0,0.0,5.7295,87.0,8.4795,0.0,0.0,0.0,0.0,0.0,0.0,6.0955,83.0,8.9955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-28 00:00:00+00:00,5.9455,83.0,8.9955,0.0,0.0,0.0,0.0,0.0,0.0,5.502,88.0,8.402,0.0,0.0,0.0,0.0,0.0,0.0,5.5795,89.0,8.4795,0.0,0.0,0.0,0.0,0.0,0.0,5.9455,83.0,8.9955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-28 01:00:00+00:00,5.8455,85.0,8.9955,0.0,0.0,0.0,0.0,0.0,0.0,5.352,89.0,8.402,0.0,0.0,0.0,0.0,0.0,0.0,5.4795,90.0,8.4795,0.0,0.0,0.0,0.0,0.0,0.0,5.8455,85.0,8.9955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-28 02:00:00+00:00,5.6955,87.0,9.0455,0.0,0.0,0.0,0.0,0.0,0.0,5.102,91.0,8.402,0.0,0.0,0.0,0.0,0.0,0.0,5.3295,91.0,8.4795,0.0,0.0,0.0,0.0,0.0,0.0,5.6955,87.0,9.0455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-28 03:00:00+00:00,5.5955,89.0,9.0455,0.0,0.0,0.0,0.0,0.0,0.0,5.002,93.0,8.402,0.0,0.0,0.0,0.0,0.0,0.0,5.2795,92.0,8.4795,0.0,0.0,0.0,0.0,0.0,0.0,5.5955,89.0,9.0455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-28 04:00:00+00:00,5.5455,88.0,9.0455,0.0,0.0,0.0,0.0,0.0,0.0,4.852,93.0,8.402,0.0,0.0,0.0,0.0,0.0,0.0,5.2295,93.0,8.4795,0.0,0.0,0.0,0.0,0.0,0.0,5.5455,88.0,9.0455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-28 05:00:00+00:00,5.3455,91.0,9.0455,0.0,0.0,0.0,0.0,0.0,0.0,4.802,94.0,8.402,0.0,0.0,0.0,0.0,0.0,0.0,5.0795,94.0,8.5295,0.0,0.0,0.0,0.0,0.0,0.0,5.3455,91.0,9.0455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-28 06:00:00+00:00,5.1454997,92.0,9.0455,0.0,0.0,0.0,0.0,0.0,0.0,4.602,95.0,8.402,0.0,0.0,0.0,0.0,0.0,0.0,5.0795,95.0,8.5295,0.0,0.0,0.0,0.0,0.0,0.0,5.1454997,92.0,9.0455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-28 07:00:00+00:00,4.9954996,92.0,9.0455,0.0,0.0,0.0,0.0,0.0,0.0,4.502,96.0,8.402,0.0,0.0,0.0,0.0,0.0,0.0,5.0295,94.0,8.5295,0.0,0.0,0.0,0.0,0.0,0.0,4.9954996,92.0,9.0455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-28 08:00:00+00:00,4.6955,92.0,8.9955,13.5,2.5,11.0,31.04801,13.5,53.48324,4.702,95.0,8.402,8.0,1.0,7.0,12.363647,8.0,54.01041,4.9295,95.0,8.5295,10.0,1.0,9.0,12.402276,10.0,53.641266,4.6955,92.0,8.9955,13.5,2.5,11.0,31.04801,13.5,53.48324
2024-11-28 09:00:00+00:00,5.1454997,89.0,8.9955,79.0,28.75,50.25,200.43117,79.00001,201.61101,5.102,93.0,8.402,47.0,12.0,35.0,83.245384,47.0,202.61087,5.3795,93.0,8.4795,45.0,8.0,37.0,55.667046,44.999996,201.99167,5.1454997,89.0,8.9955,79.0,28.75,50.25,200.43117,79.00001,201.61101
2024-11-28 10:00:00+00:00,5.8455,85.0,8.9955,153.5,65.5,88.0,280.84012,153.5,327.8159,5.652,88.0,8.402,82.0,20.0,62.0,85.50658,82.0,328.75952,5.8795,89.0,8.4795,98.0,31.0,67.0,132.70825,97.99999,328.33078,5.8455,85.0,8.9955,153.5,65.5,88.0,280.84012,153.5,327.8159
2024-11-28 11:00:00+00:00,6.7454996,80.0,8.9955,225.75,133.25,92.5,462.912,225.75002,404.5971,6.152,86.0,8.402,101.0,25.0,76.0,86.67143,101.0,405.432,6.4295,85.0,8.4795,136.0,60.0,76.0,208.11873,136.00002,405.223,6.7454996,80.0,8.9955,225.75,133.25,92.5,462.912,225.75002,404.5971
