date,icon_seamless_temperature_2m,icon_seamless_relative_humidity_2m,icon_seamless_soil_temperature_54cm,icon_seamless_shortwave_radiation,icon_seamless_direct_radiation,icon_seamless_diffuse_radiation,icon_seamless_direct_normal_irradiance,icon_seamless_global_tilted_irradiance,icon_seamless_terrestrial_radiation,icon_global_temperature_2m,icon_global_relative_humidity_2m,icon_global_soil_temperature_54cm,icon_global_shortwave_radiation,icon_global_direct_radiation,icon_global_diffuse_radiation,icon_global_direct_normal_irradiance,icon_global_global_tilted_irradiance,icon_global_terrestrial_radiation,icon_eu_temperature_2m,icon_eu_relative_humidity_2m,icon_eu_soil_temperature_54cm,icon_eu_shortwave_radiation,icon_eu_direct_radiation,icon_eu_diffuse_radiation,icon_eu_direct_normal_irradiance,icon_eu_global_tilted_irradiance,icon_eu_terrestrial_radiation,icon_d2_temperature_2m,icon_d2_relative_humidity_2m,icon_d2_soil_temperature_54cm,icon_d2_shortwave_radiation,icon_d2_direct_radiation,icon_d2_diffuse_radiation,icon_d2_direct_normal_irradiance,icon_d2_global_tilted_irradiance,icon_d2_terrestrial_radiation
2024-11-13 23:00:00+00:00,7.8455,96.0,9.945499,0.0,0.0,0.0,0.0,0.0,0.0,7.552,95.0,9.552,0.0,0.0,0.0,0.0,0.0,0.0,7.5295,97.0,9.8795,0.0,0.0,0.0,0.0,0.0,0.0,7.8455,96.0,9.945499,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14 00:00:00+00:00,7.9455,97.0,9.945499,0.0,0.0,0.0,0.0,0.0,0.0,7.702,97.0,9.552,0.0,0.0,0.0,0.0,0.0,0.0,7.6795,98.0,9.8795,0.0,0.0,0.0,0.0,0.0,0.0,7.9455,97.0,9.945499,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14 01:00:00+00:00,7.9455,96.0,9.945499,0.0,0.0,0.0,0.0,0.0,0.0,7.702,98.0,9.552,0.0,0.0,0.0,0.0,0.0,0.0,7.7795,97.0,9.8795,0.0,0.0,0.0,0.0,0.0,0.0,7.9455,96.0,9.945499,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14 02:00:00+00:00,7.9954996,96.0,9.945499,0.0,0.0,0.0,0.0,0.0,0.0,7.802,97.0,9.502,0.0,0.0,0.0,0.0,0.0,0.0,7.8795,97.0,9.8795,0.0,0.0,0.0,0.0,0.0,0.0,7.9954996,96.0,9.945499,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14 03:00:00+00:00,7.9954996,96.0,9.945499,0.0,0.0,0.0,0.0,0.0,0.0,7.902,96.0,9.502,0.0,0.0,0.0,0.0,0.0,0.0,7.8295,97.0,9.8795,0.0,0.0,0.0,0.0,0.0,0.0,7.9954996,96.0,9.945499,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14 04:00:00+00:00,8.0455,95.0,9.945499,0.0,0.0,0.0,0.0,0.0,0.0,7.902,97.0,9.502,0.0,0.0,0.0,0.0,0.0,0.0,7.9295,97.0,9.8795,0.0,0.0,0.0,0.0,0.0,0.0,8.0455,95.0,9.945499,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14 05:00:00+00:00,8.0455,96.0,9.945499,0.0,0.0,0.0,0.0,0.0,0.0,7.952,97.0,9.502,0.0,0.0,0.0,0.0,0.0,0.0,7.9795,97.0,9.8295,0.0,0.0,0.0,0.0,0.0,0.0,8.0455,96.0,9.945499,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14 06:00:00+00:00,8.1455,96.0,9.8955,0.0,0.0,0.0,0.0,0.0,0.0,8.152,98.0,9.502,0.0,0.0,0.0,0.0,0.0,0.0,8.179501,98.0,9.8295,0.0,0.0,0.0,0.0,0.0,0.0,8.1455,96.0,9.8955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14 07:00:00+00:00,8.1455,96.0,9.8955,0.0,0.0,0.0,0.0,0.0,0.0,8.202,97.0,9.502,0.0,0.0,0.0,0.0,0.0,0.0,8.179501,97.0,9.8295,0.0,0.0,0.0,0.0,0.0,0.0,8.1455,96.0,9.8955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14 08:00:00+00:00,8.2955,95.0,9.8955,6.25,0.0,6.25,0.0,6.25,107.633224,8.352,97.0,9.502,6.0,0.0,6.0,0.0,6.0,108.62143,8.3795,97.0,9.8295,6.0,0.0,6.0,0.0,6.0,107.851456,8.2955,95.0,9.8955,6.25,0.0,6.25,0.0,6.25,107.633224
