date,icon_seamless_temperature_2m,icon_seamless_relative_humidity_2m,icon_seamless_soil_temperature_54cm,icon_seamless_shortwave_radiation,icon_seamless_direct_radiation,icon_seamless_diffuse_radiation,icon_seamless_direct_normal_irradiance,icon_seamless_global_tilted_irradiance,icon_seamless_terrestrial_radiation,icon_global_temperature_2m,icon_global_relative_humidity_2m,icon_global_soil_temperature_54cm,icon_global_shortwave_radiation,icon_global_direct_radiation,icon_global_diffuse_radiation,icon_global_direct_normal_irradiance,icon_global_global_tilted_irradiance,icon_global_terrestrial_radiation,icon_eu_temperature_2m,icon_eu_relative_humidity_2m,icon_eu_soil_temperature_54cm,icon_eu_shortwave_radiation,icon_eu_direct_radiation,icon_eu_diffuse_radiation,icon_eu_direct_normal_irradiance,icon_eu_global_tilted_irradiance,icon_eu_terrestrial_radiation,icon_d2_temperature_2m,icon_d2_relative_humidity_2m,icon_d2_soil_temperature_54cm,icon_d2_shortwave_radiation,icon_d2_direct_radiation,icon_d2_diffuse_radiation,icon_d2_direct_normal_irradiance,icon_d2_global_tilted_irradiance,icon_d2_terrestrial_radiation
2024-11-29 23:00:00+00:00,1.1455001,87.0,8.5455,0.0,0.0,0.0,0.0,0.0,0.0,0.302,84.0,8.152,0.0,0.0,0.0,0.0,0.0,0.0,0.5795,77.0,8.2295,0.0,0.0,0.0,0.0,0.0,0.0,1.1455001,87.0,8.5455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-30 00:00:00+00:00,0.2455,93.0,8.5455,0.0,0.0,0.0,0.0,0.0,0.0,-0.198,82.0,8.102,0.0,0.0,0.0,0.0,0.0,0.0,0.7295,73.0,8.179501,0.0,0.0,0.0,0.0,0.0,0.0,0.2455,93.0,8.5455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-30 01:00:00+00:00,-0.30449998,94.0,8.5455,0.0,0.0,0.0,0.0,0.0,0.0,0.052,78.0,8.102,0.0,0.0,0.0,0.0,0.0,0.0,1.1795,64.0,8.179501,0.0,0.0,0.0,0.0,0.0,0.0,-0.30449998,94.0,8.5455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-30 02:00:00+00:00,-1.0044999,99.0,8.4955,0.0,0.0,0.0,0.0,0.0,0.0,0.052,76.0,8.102,0.0,0.0,0.0,0.0,0.0,0.0,0.9795,63.0,8.179501,0.0,0.0,0.0,0.0,0.0,0.0,-1.0044999,99.0,8.4955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-30 03:00:00+00:00,-2.1045,100.0,8.4955,0.0,0.0,0.0,0.0,0.0,0.0,-0.29799998,76.0,8.052,0.0,0.0,0.0,0.0,0.0,0.0,0.6795,62.0,8.129499,0.0,0.0,0.0,0.0,0.0,0.0,-2.1045,100.0,8.4955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-30 04:00:00+00:00,-1.6545,97.0,8.445499,0.0,0.0,0.0,0.0,0.0,0.0,-0.698,78.0,8.052,0.0,0.0,0.0,0.0,0.0,0.0,0.4295,63.0,8.129499,0.0,0.0,0.0,0.0,0.0,0.0,-1.6545,97.0,8.445499,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-30 05:00:00+00:00,-1.5545,95.0,8.445499,0.0,0.0,0.0,0.0,0.0,0.0,-1.048,79.0,8.052,0.0,0.0,0.0,0.0,0.0,0.0,-0.1205,68.0,8.129499,0.0,0.0,0.0,0.0,0.0,0.0,-1.5545,95.0,8.445499,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-30 06:00:00+00:00,-0.55450004,84.0,8.3955,0.0,0.0,0.0,0.0,0.0,0.0,-1.4979999,81.0,8.002,0.0,0.0,0.0,0.0,0.0,0.0,-0.5205,71.0,8.0795,0.0,0.0,0.0,0.0,0.0,0.0,-0.55450004,84.0,8.3955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-30 07:00:00+00:00,0.44550002,74.0,8.3455,0.0,0.0,0.0,0.0,0.0,0.0,-1.8479999,81.0,8.002,0.0,0.0,0.0,0.0,0.0,0.0,-0.32050002,64.0,8.0795,0.0,0.0,0.0,0.0,0.0,0.0,0.44550002,74.0,8.3455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-30 08:00:00+00:00,-0.4545,78.0,8.3455,13.0,2.25,10.75,29.079674,13.000001,48.9452,-1.148,75.0,7.952,14.0,4.0,10.0,51.45743,13.999998,49.471523,0.5795,56.0,8.0295,13.0,3.0,10.0,38.71803,12.999998,49.103405,-0.4545,78.0,8.3455,13.0,2.25,10.75,29.079674,13.000001,48.9452
