date,icon_seamless_temperature_2m,icon_seamless_relative_humidity_2m,icon_seamless_soil_temperature_54cm,icon_seamless_shortwave_radiation,icon_seamless_direct_radiation,icon_seamless_diffuse_radiation,icon_seamless_direct_normal_irradiance,icon_seamless_global_tilted_irradiance,icon_seamless_terrestrial_radiation,icon_global_temperature_2m,icon_global_relative_humidity_2m,icon_global_soil_temperature_54cm,icon_global_shortwave_radiation,icon_global_direct_radiation,icon_global_diffuse_radiation,icon_global_direct_normal_irradiance,icon_global_global_tilted_irradiance,icon_global_terrestrial_radiation,icon_eu_temperature_2m,icon_eu_relative_humidity_2m,icon_eu_soil_temperature_54cm,icon_eu_shortwave_radiation,icon_eu_direct_radiation,icon_eu_diffuse_radiation,icon_eu_direct_normal_irradiance,icon_eu_global_tilted_irradiance,icon_eu_terrestrial_radiation,icon_d2_temperature_2m,icon_d2_relative_humidity_2m,icon_d2_soil_temperature_54cm,icon_d2_shortwave_radiation,icon_d2_direct_radiation,icon_d2_diffuse_radiation,icon_d2_direct_normal_irradiance,icon_d2_global_tilted_irradiance,icon_d2_terrestrial_radiation
2024-11-21 23:00:00+00:00,-1.2045,86.0,7.9455,0.0,0.0,0.0,0.0,0.0,0.0,-0.898,91.0,7.652,0.0,0.0,0.0,0.0,0.0,0.0,-1.1205,90.0,7.8795,0.0,0.0,0.0,0.0,0.0,0.0,-1.2045,86.0,7.9455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22 00:00:00+00:00,-1.2045,86.0,7.9455,0.0,0.0,0.0,0.0,0.0,0.0,-0.848,88.0,7.652,0.0,0.0,0.0,0.0,0.0,0.0,-1.0205,90.0,7.8795,0.0,0.0,0.0,0.0,0.0,0.0,-1.2045,86.0,7.9455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22 01:00:00+00:00,-1.2045,84.0,7.8954997,0.0,0.0,0.0,0.0,0.0,0.0,-0.99799997,88.0,7.602,0.0,0.0,0.0,0.0,0.0,0.0,-1.1205,90.0,7.8295,0.0,0.0,0.0,0.0,0.0,0.0,-1.2045,84.0,7.8954997,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22 02:00:00+00:00,-1.2544999,83.0,7.8455,0.0,0.0,0.0,0.0,0.0,0.0,-1.198,87.0,7.552,0.0,0.0,0.0,0.0,0.0,0.0,-1.3205,89.0,7.7795,0.0,0.0,0.0,0.0,0.0,0.0,-1.2544999,83.0,7.8455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22 03:00:00+00:00,-1.5044999,83.0,7.8455,0.0,0.0,0.0,0.0,0.0,0.0,-1.298,87.0,7.552,0.0,0.0,0.0,0.0,0.0,0.0,-1.1705,89.0,7.7795,0.0,0.0,0.0,0.0,0.0,0.0,-1.5044999,83.0,7.8455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22 04:00:00+00:00,-1.3045,85.0,7.7955,0.0,0.0,0.0,0.0,0.0,0.0,-1.398,88.0,7.502,0.0,0.0,0.0,0.0,0.0,0.0,-1.3205,89.0,7.7295,0.0,0.0,0.0,0.0,0.0,0.0,-1.3045,85.0,7.7955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22 05:00:00+00:00,-1.4545,86.0,7.7454996,0.0,0.0,0.0,0.0,0.0,0.0,-1.298,88.0,7.452,0.0,0.0,0.0,0.0,0.0,0.0,-1.0705,89.0,7.7295,0.0,0.0,0.0,0.0,0.0,0.0,-1.4545,86.0,7.7454996,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22 06:00:00+00:00,-1.0545,86.0,7.6955,0.0,0.0,0.0,0.0,0.0,0.0,-0.49800003,87.0,7.452,0.0,0.0,0.0,0.0,0.0,0.0,-0.5705,88.0,7.6795,0.0,0.0,0.0,0.0,0.0,0.0,-1.0545,86.0,7.6955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22 07:00:00+00:00,-0.7045,90.0,7.6955,0.0,0.0,0.0,0.0,0.0,0.0,-0.29799998,86.0,7.402,0.0,0.0,0.0,0.0,0.0,0.0,-0.42049998,88.0,7.6295,0.0,0.0,0.0,0.0,0.0,0.0,-0.7045,90.0,7.6955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22 08:00:00+00:00,-0.4545,87.0,7.6454997,17.5,0.25,17.25,2.7454014,17.5,68.58446,-0.24800001,89.0,7.402,15.0,3.0,12.0,32.813156,15.0,69.11288,-0.2705,90.0,7.6295,14.0,2.0,12.0,21.936712,14.000001,68.74045,-0.4545,87.0,7.6454997,17.5,0.25,17.25,2.7454014,17.5,68.58446
2024-11-22 09:00:00+00:00,0.4955,87.0,7.5955,106.25,47.25,59.0,287.74,106.25,230.29883,0.302,87.0,7.352,68.0,25.0,43.0,151.58875,68.0,231.29337,0.62950003,91.0,7.5795,66.0,19.0,47.0,115.5157,66.0,230.67618,0.4955,87.0,7.5955,106.25,47.25,59.0,287.74,106.25,230.29883
2024-11-22 10:00:00+00:00,1.0455,86.0,7.5955,179.25,83.75,95.5,330.1361,179.24998,355.7861,1.202,84.0,7.302,160.0,65.0,95.0,255.55241,159.99998,356.72253,1.5295,88.0,7.5295,134.0,50.0,84.0,196.81311,134.0,356.2978,1.0455,86.0,7.5955,179.25,83.75,95.5,330.1361,179.24998,355.7861
2024-11-22 11:00:00+00:00,0.8455,90.0,7.5455,148.25,24.25,124.0,78.8435,148.25,431.3701,1.4020001,85.0,7.302,136.0,36.0,100.0,116.822426,136.0,432.19568,1.4295,91.0,7.5295,117.0,27.0,90.0,87.65807,117.0,431.99234,0.8455,90.0,7.5455,148.25,24.25,124.0,78.8435,148.25,431.3701
2024-11-22 12:00:00+00:00,1.5955,88.0,7.4954996,88.5,12.75,75.75,39.57159,88.5,451.89536,2.102,88.0,7.252,117.0,31.0,86.0,96.07091,117.0,452.56503,2.0795,89.0,7.4795,83.0,11.0,72.0,34.087276,83.0,452.59692,1.5955,88.0,7.4954996,88.5,12.75,75.75,39.57159,88.5,451.89536
2024-11-22 13:00:00+00:00,2.0455,84.0,7.4954996,144.5,44.5,100.0,150.04787,144.5,415.95694,2.602,86.0,7.202,95.0,18.0,77.0,60.623722,95.0,416.43582,2.2795,89.0,7.4795,93.0,23.0,70.0,77.41438,93.0,416.70087,2.0455,84.0,7.4954996,144.5,44.5,100.0,150.04787,144.5,415.95694
2024-11-22 14:00:00+00:00,2.2955,86.0,7.4455,70.75,18.25,52.5,78.51898,70.75,325.99686,2.7020001,87.0,7.202,81.0,25.0,56.0,107.47227,81.0,326.26373,2.3795,90.0,7.4295,76.0,24.0,52.0,103.02187,76.00001,326.74353,2.2955,86.0,7.4455,70.75,18.25,52.5,78.51898,70.75,325.99686
2024-11-22 15:00:00+00:00,2.8455,82.0,7.4455,69.0,24.0,45.0,178.92516,69.0,188.13605,2.602,88.0,7.152,50.0,12.0,38.0,89.44015,50.0,188.18323,2.4795,91.0,7.3795,45.0,12.0,33.0,89.126396,45.0,188.84569,2.8455,82.0,7.4455,69.0,24.0,45.0,178.92516,69.0,188.13605
2024-11-22 16:00:00+00:00,2.1955001,89.0,7.3954997,7.5,1.0,6.5,13.535296,7.500001,43.568462,2.352,91.0,7.152,5.0,0.0,5.0,0.0,5.0,43.534138,2.4795,91.0,7.3795,5.0,0.0,5.0,0.0,5.0,43.91797,2.1955001,89.0,7.3954997,7.5,1.0,6.5,13.535296,7.500001,43.568462
2024-11-22 17:00:00+00:00,1.0955,95.0,7.3954997,0.0,0.0,0.0,0.0,0.0,0.0,2.4520001,92.0,7.102,0.0,0.0,0.0,0.0,0.0,0.0,2.2795,92.0,7.3295,0.0,0.0,0.0,0.0,0.0,0.0,1.0955,95.0,7.3954997,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22 18:00:00+00:00,1.8955001,94.0,7.3455,0.0,0.0,0.0,0.0,0.0,0.0,2.652,93.0,7.102,0.0,0.0,0.0,0.0,0.0,0.0,2.1295,95.0,7.3295,0.0,0.0,0.0,0.0,0.0,0.0,1.8955001,94.0,7.3455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22 19:00:00+00:00,2.1955001,92.0,7.3455,0.0,0.0,0.0,0.0,0.0,0.0,2.652,94.0,7.052,0.0,0.0,0.0,0.0,0.0,0.0,2.1795,96.0,7.3295,0.0,0.0,0.0,0.0,0.0,0.0,2.1955001,92.0,7.3455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22 20:00:00+00:00,2.1455,93.0,7.2955,0.0,0.0,0.0,0.0,0.0,0.0,2.652,93.0,7.052,0.0,0.0,0.0,0.0,0.0,0.0,2.2295,95.0,7.2795,0.0,0.0,0.0,0.0,0.0,0.0,2.1455,93.0,7.2955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22 21:00:00+00:00,1.8955001,92.0,7.2955,0.0,0.0,0.0,0.0,0.0,0.0,2.352,94.0,7.052,0.0,0.0,0.0,0.0,0.0,0.0,2.0295,96.0,7.2795,0.0,0.0,0.0,0.0,0.0,0.0,1.8955001,92.0,7.2955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22 22:00:00+00:00,1.3955001,94.0,7.2454996,0.0,0.0,0.0,0.0,0.0,0.0,2.002,93.0,7.002,0.0,0.0,0.0,0.0,0.0,0.0,1.9295,94.0,7.2295,0.0,0.0,0.0,0.0,0.0,0.0,1.3955001,94.0,7.2454996,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22 23:00:00+00:00,1.4455,93.0,7.2454996,0.0,0.0,0.0,0.0,0.0,0.0,1.552,94.0,7.002,0.0,0.0,0.0,0.0,0.0,0.0,1.7795,94.0,7.2295,0.0,0.0,0.0,0.0,0.0,0.0,1.4455,93.0,7.2454996,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23 00:00:00+00:00,0.99549997,93.0,7.2454996,0.0,0.0,0.0,0.0,0.0,0.0,1.352,93.0,6.952,0.0,0.0,0.0,0.0,0.0,0.0,1.7295,94.0,7.1795,0.0,0.0,0.0,0.0,0.0,0.0,0.99549997,93.0,7.2454996,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23 01:00:00+00:00,0.74549997,95.0,7.1955,0.0,0.0,0.0,0.0,0.0,0.0,1.102,94.0,6.952,0.0,0.0,0.0,0.0,0.0,0.0,1.5795,94.0,7.1795,0.0,0.0,0.0,0.0,0.0,0.0,0.74549997,95.0,7.1955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23 02:00:00+00:00,0.99549997,93.0,7.1955,0.0,0.0,0.0,0.0,0.0,0.0,1.052,94.0,6.952,0.0,0.0,0.0,0.0,0.0,0.0,1.5795,94.0,7.1795,0.0,0.0,0.0,0.0,0.0,0.0,0.99549997,93.0,7.1955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23 03:00:00+00:00,1.1955,91.0,7.1454997,0.0,0.0,0.0,0.0,0.0,0.0,1.1520001,92.0,6.902,0.0,0.0,0.0,0.0,0.0,0.0,1.5795,91.0,7.1295,0.0,0.0,0.0,0.0,0.0,0.0,1.1955,91.0,7.1454997,0.0,0.0,0.0,0.0,0.0,0.0
