date,icon_seamless_temperature_2m,icon_seamless_relative_humidity_2m,icon_seamless_soil_temperature_54cm,icon_seamless_shortwave_radiation,icon_seamless_direct_radiation,icon_seamless_diffuse_radiation,icon_seamless_direct_normal_irradiance,icon_seamless_global_tilted_irradiance,icon_seamless_terrestrial_radiation,icon_global_temperature_2m,icon_global_relative_humidity_2m,icon_global_soil_temperature_54cm,icon_global_shortwave_radiation,icon_global_direct_radiation,icon_global_diffuse_radiation,icon_global_direct_normal_irradiance,icon_global_global_tilted_irradiance,icon_global_terrestrial_radiation,icon_eu_temperature_2m,icon_eu_relative_humidity_2m,icon_eu_soil_temperature_54cm,icon_eu_shortwave_radiation,icon_eu_direct_radiation,icon_eu_diffuse_radiation,icon_eu_direct_normal_irradiance,icon_eu_global_tilted_irradiance,icon_eu_terrestrial_radiation,icon_d2_temperature_2m,icon_d2_relative_humidity_2m,icon_d2_soil_temperature_54cm,icon_d2_shortwave_radiation,icon_d2_direct_radiation,icon_d2_diffuse_radiation,icon_d2_direct_normal_irradiance,icon_d2_global_tilted_irradiance,icon_d2_terrestrial_radiation
2024-11-22 23:00:00+00:00,1.1955,93.0,7.2454996,0.0,0.0,0.0,0.0,0.0,0.0,1.4020001,94.0,7.002,0.0,0.0,0.0,0.0,0.0,0.0,1.4295,94.0,7.2295,0.0,0.0,0.0,0.0,0.0,0.0,1.1955,93.0,7.2454996,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23 00:00:00+00:00,1.1455001,93.0,7.2454996,0.0,0.0,0.0,0.0,0.0,0.0,1.602,92.0,6.952,0.0,0.0,0.0,0.0,0.0,0.0,1.6795,93.0,7.1795,0.0,0.0,0.0,0.0,0.0,0.0,1.1455001,93.0,7.2454996,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23 01:00:00+00:00,0.6455,95.0,7.1955,0.0,0.0,0.0,0.0,0.0,0.0,1.202,93.0,6.952,0.0,0.0,0.0,0.0,0.0,0.0,1.2795,94.0,7.1795,0.0,0.0,0.0,0.0,0.0,0.0,0.6455,95.0,7.1955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23 02:00:00+00:00,1.0455,93.0,7.1955,0.0,0.0,0.0,0.0,0.0,0.0,1.052,93.0,6.902,0.0,0.0,0.0,0.0,0.0,0.0,1.2295,93.0,7.1295,0.0,0.0,0.0,0.0,0.0,0.0,1.0455,93.0,7.1955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23 03:00:00+00:00,1.4455,91.0,7.1454997,0.0,0.0,0.0,0.0,0.0,0.0,1.052,91.0,6.902,0.0,0.0,0.0,0.0,0.0,0.0,1.3795,90.0,7.1295,0.0,0.0,0.0,0.0,0.0,0.0,1.4455,91.0,7.1454997,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23 04:00:00+00:00,1.5455,88.0,7.1454997,0.0,0.0,0.0,0.0,0.0,0.0,1.2520001,90.0,6.902,0.0,0.0,0.0,0.0,0.0,0.0,1.5295,89.0,7.1295,0.0,0.0,0.0,0.0,0.0,0.0,1.5455,88.0,7.1454997,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23 05:00:00+00:00,1.6955,88.0,7.0955,0.0,0.0,0.0,0.0,0.0,0.0,1.352,89.0,6.852,0.0,0.0,0.0,0.0,0.0,0.0,1.6795,88.0,7.0795,0.0,0.0,0.0,0.0,0.0,0.0,1.6955,88.0,7.0955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23 06:00:00+00:00,1.7455001,88.0,7.0955,0.0,0.0,0.0,0.0,0.0,0.0,1.452,89.0,6.852,0.0,0.0,0.0,0.0,0.0,0.0,1.6295,87.0,7.0795,0.0,0.0,0.0,0.0,0.0,0.0,1.7455001,88.0,7.0955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23 07:00:00+00:00,1.9955001,87.0,7.0955,0.0,0.0,0.0,0.0,0.0,0.0,1.5020001,90.0,6.802,0.0,0.0,0.0,0.0,0.0,0.0,1.6795,89.0,7.0295,0.0,0.0,0.0,0.0,0.0,0.0,1.9955001,87.0,7.0955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23 08:00:00+00:00,2.5955,86.0,7.0455,13.5,0.0,13.5,0.0,13.5,65.89477,2.152,88.0,6.802,16.0,0.0,16.0,0.0,16.0,66.42297,2.2795,88.0,7.0295,14.0,0.0,14.0,0.0,14.0,66.05139,2.5955,86.0,7.0455,13.5,0.0,13.5,0.0,13.5,65.89477
